TKR,C/P,STRIKE,OPTKR,EXPDAY,lag_1_optkr,lag_1_stk,lag_1_pct_chg,lag_0_optkr,lag_0_stk,lag_0_pct_chg,lead_0_optkr,lead_0_stk,lead_0_pct_chg,lead_1_optkr,lead_1_stk,lead_1_pct_chg
LUMN,C,14.76,"",2021-07-16,LUMN  210716C00012500,12.5,18.08,LUMN  210716C00014000,14,5.42857142857143,LUMN  210716C00015000,15,-1.6,LUMN  210716C00016000,16,-7.75
LUMN,P,14.76,"",2021-07-16,LUMN  210716P00010000,10,47.6,LUMN  210716P00012500,12.5,18.08,LUV   210618C00045000,45,-67.2,LUV   210618C00050000,50,-70.48
LUV,C,58.58,"",2021-06-18,LUV   210618C00055000,55,6.50909090909091,LUV   210618C00057500,57.5,1.87826086956521,LUV   210618C00060000,60,-2.36666666666667,LUV   210618C00062500,62.5,-6.272
LUV,P,58.58,"",2021-06-18,LUV   210618P00040000,40,46.45,LUV   210618P00042500,42.5,37.8352941176471,"",58.58,0,LUV   210716C00060000,60,-2.36666666666667
LUV,C,58.58,"",2021-07-16,LUV   210618P00042500,42.5,37.8352941176471,"",58.58,0,LUV   210716C00060000,60,-2.36666666666667,LUV   210716C00062500,62.5,-6.272
LVS,C,56.59,"",2021-06-18,LVS   210618C00050000,50,13.18,LVS   210618C00055000,55,2.8909090909091,LVS   210618C00057500,57.5,-1.58260869565217,LVS   210618C00060000,60,-5.68333333333333
LVS,P,56.59,"",2021-06-18,LVS   210618P00052500,52.5,7.7904761904762,LVS   210618P00055000,55,2.8909090909091,LVS   210618P00057500,57.5,-1.58260869565217,LVS   210618P00060000,60,-5.68333333333333
LVS,C,56.59,"",2021-07-16,LVS   210618P00070000,70,-19.1571428571429,LVS   210716C00055000,55,2.8909090909091,LVS   210716C00057500,57.5,-1.58260869565217,LVS   210716C00060000,60,-5.68333333333333
LVS,P,56.59,"",2021-07-16,LVS   210716C00070000,70,-19.1571428571429,LVS   210716P00055000,55,2.8909090909091,LVS   210820C00055000,55,2.8909090909091,"",56.59,0
LVS,C,56.59,"",2021-08-20,"",56.59,0,LVS   210820C00055000,55,2.8909090909091,LVS   210820C00060000,60,-5.68333333333333,LVS   210820C00062500,62.5,-9.45599999999999
LVS,P,56.59,"",2021-08-20,LVS   210820P00050000,50,13.18,LVS   210820P00055000,55,2.8909090909091,LX    210618C00012500,12.5,352.72,"",12.72,344.889937106918
LX,C,12.72,"",2021-06-18,"",56.59,-77.5225304824174,LX    210618C00012500,12.5,1.75999999999999,LYB   210716C00115000,115,-88.9391304347826,"",116.41,-89.0731036852504
LYB,C,116.41,"",2021-07-16,"",12.72,815.172955974843,LYB   210716C00115000,115,1.22608695652175,LYB   210716C00120000,120,-2.99166666666666,LYFT  210618C00052500,52.5,121.733333333333
LYFT,C,57.4,"",2021-06-18,LYFT  210618C00052500,52.5,9.33333333333333,LYFT  210618C00055000,55,4.36363636363636,LYFT  210618C00060000,60,-4.33333333333334,LYFT  210618P00045000,45,27.5555555555556
LYFT,P,57.4,"",2021-06-18,LYFT  210618P00047500,47.5,20.8421052631579,LYFT  210618P00050000,50,14.8,LYFT  210618P00060000,60,-4.33333333333334,LYFT  210716C00050000,50,14.8
LYFT,C,57.4,"",2021-07-16,LYFT  210716C00050000,50,14.8,LYFT  210716C00055000,55,4.36363636363636,LYFT  210716C00057500,57.5,-0.173913043478263,LYFT  210716C00060000,60,-4.33333333333334
LYFT,P,57.4,"",2021-07-16,LYFT  210716P00052500,52.5,9.33333333333333,LYFT  210716P00055000,55,4.36363636363636,LYFT  210716P00057500,57.5,-0.173913043478263,LYV   210716C00082500,82.5,-30.4242424242424
LYV,C,89.35,"",2021-07-16,LYFT  210716P00057500,57.5,55.3913043478261,LYV   210716C00082500,82.5,8.3030303030303,M     210618C00016000,16,458.4375,M     210618C00017000,17,425.588235294118
M,C,17.89,"",2021-06-18,M     210618C00016000,16,11.8125,M     210618C00017000,17,5.23529411764706,M     210618C00018000,18,-0.611111111111108,M     210618C00019000,19,-5.84210526315789
M,P,17.89,"",2021-06-18,M     210618P00016000,16,11.8125,M     210618P00017000,17,5.23529411764706,M     210618P00018000,18,-0.611111111111108,M     210618P00019000,19,-5.84210526315789
M,C,17.89,"",2021-07-16,M     210618P00018000,18,-0.611111111111108,M     210618P00019000,19,-5.84210526315789,M     210716C00022000,22,-18.6818181818182,"",17.89,0
M,C,17.89,"",2021-08-20,"",17.89,0,M     210716C00022000,22,-18.6818181818182,M     210820C00018000,18,-0.611111111111108,M     210820C00020000,20,-10.55
M,P,17.89,"",2021-08-20,M     210820P00013000,13,37.6153846153846,M     210820P00016000,16,11.8125,M     210820P00022000,22,-18.6818181818182,MA    210618C00320000,320,-94.409375
MA,C,365.8,"",2021-06-18,MA    210618C00350000,350,4.51428571428572,MA    210618C00360000,360,1.61111111111111,MA    210618C00370000,370,-1.13513513513513,MA    210618C00375000,375,-2.45333333333333
MA,P,365.8,"",2021-06-18,MA    210618P00350000,350,4.51428571428572,MA    210618P00360000,360,1.61111111111111,MA    210618P00370000,370,-1.13513513513513,MA    210618P00390000,390,-6.2051282051282
MA,C,365.8,"",2021-07-16,MA    210618P00370000,370,-1.13513513513513,MA    210618P00390000,390,-6.2051282051282,MA    210716C00390000,390,-6.2051282051282,MA    210820C00365000,365,0.219178082191784
MA,C,365.8,"",2021-08-20,MA    210716C00390000,390,-6.2051282051282,MA    210820C00365000,365,0.219178082191784,MA    210820C00380000,380,-3.73684210526316,MA    210820C00410000,410,-10.780487804878
MA,P,365.8,"",2021-08-20,MA    210820C00450000,450,-18.7111111111111,MA    210820P00340000,340,7.58823529411765,MAC   210618C00012000,12,2948.33333333333,MAC   210618C00015000,15,2338.66666666667
MAC,C,17.05,"",2021-06-18,MAC   210618C00016000,16,6.5625,MAC   210618C00017000,17,0.294117647058828,MAC   210618C00018000,18,-5.27777777777777,MAC   210618C00020000,20,-14.75
MAC,P,17.05,"",2021-06-18,MAC   210618P00014000,14,21.7857142857143,MAC   210618P00016000,16,6.5625,"",17.05,0,MAC   210716C00018000,18,-5.27777777777777
MAC,C,17.05,"",2021-07-16,MAC   210618P00016000,16,6.5625,"",17.05,0,MAC   210716C00018000,18,-5.27777777777777,"",22.07,-22.745808790213
MAG,C,22.07,"",2021-06-18,"",17.05,29.4428152492669,MAC   210716C00018000,18,22.6111111111111,MAG   210618C00025000,25,-11.72,MAG   210618C00030000,30,-26.4333333333333
MAG,P,22.07,"",2021-06-18,MAG   210618C00030000,30,-26.4333333333333,MAG   210618P00015000,15,47.1333333333333,"",142,-84.4577464788732,MAR   210618C00150000,150,-85.2866666666667
MAR,C,142,"",2021-06-18,MAG   210618P00015000,15,846.666666666667,"",22.07,543.407340280924,MAR   210618C00150000,150,-5.33333333333333,MAR   210618C00155000,155,-8.38709677419355
MAR,P,142,"",2021-06-18,MAR   210618P00100000,100,42,MAR   210618P00125000,125,13.6,"",142,0,MAR   210716C00145000,145,-2.06896551724138
MAR,C,142,"",2021-07-16,MAR   210618P00125000,125,13.6,"",142,0,MAR   210716C00145000,145,-2.06896551724138,MARA  210618C00007000,7,1928.57142857143
MARA,C,24.39,"",2021-06-18,MAR   210716C00145000,145,-83.1793103448276,MARA  210618C00007000,7,248.428571428571,MARA  210618C00025000,25,-2.44,MARA  210618C00030000,30,-18.7
MARA,P,24.39,"",2021-06-18,MARA  210618P00020000,20,21.95,MARA  210618P00024000,24,1.625,MARA  210618P00025000,25,-2.44,MARA  210618P00030000,30,-18.7
MARA,P,24.39,"",2021-07-16,MARA  210618P00035000,35,-30.3142857142857,MARA  210716P00020000,20,21.95,"",1.71,1326.31578947368,MARK  210618C00002000,2,1119.5
MARK,C,1.71,"",2021-06-18,MARA  210716P00020000,20,-91.45,"",24.39,-92.9889298892989,MARK  210618C00002000,2,-14.5,"",1.71,0
MARK,C,1.71,"",2021-07-16,"",1.71,0,MARK  210618C00002000,2,-14.5,MARK  210716C00002500,2.5,-31.6,MARK  210716C00003000,3,-43
MAS,P,59.8,"",2021-06-18,MARK  210716C00003500,3.5,1608.57142857143,MARK  210716C00004000,4,1395,MAS   210618P00060000,60,-0.333333333333338,"",20.71,188.749396426847
MAT,C,20.71,"",2021-07-16,"",59.8,-65.3678929765886,MAS   210618P00060000,60,-65.4833333333333,MAT   210716C00022000,22,-5.86363636363636,MBI   210618P00009000,9,130.111111111111
MBI,P,9.84,"",2021-06-18,MAT   210716C00022000,22,-55.2727272727273,MBI   210618P00009000,9,9.33333333333333,"",9.84,0,MBI   210820C00015000,15,-34.4
MBI,C,9.84,"",2021-08-20,MBI   210618P00009000,9,9.33333333333333,"",9.84,0,MBI   210820C00015000,15,-34.4,"",3.57,175.63025210084
MBIO,C,3.57,"",2021-06-18,"",9.84,-63.719512195122,MBI   210820C00015000,15,-76.2,MBIO  210618C00005000,5,-28.6,MCD   210618C00230000,230,-98.4478260869565
MCD,C,233.45,"",2021-06-18,MBIO  210618C00005000,5,4569,MCD   210618C00230000,230,1.50000000000001,MCD   210618C00240000,240,-2.72916666666666,MCD   210618C00250000,250,-6.61999999999999
MCD,P,233.45,"",2021-06-18,MCD   210618P00220000,220,6.11363636363637,MCD   210618P00230000,230,1.50000000000001,"",233.45,0,MCD   210716C00240000,240,-2.72916666666666
MCD,C,233.45,"",2021-07-16,MCD   210618P00230000,230,1.50000000000001,"",233.45,0,MCD   210716C00240000,240,-2.72916666666666,MCD   210716C00250000,250,-6.61999999999999
MCF,C,5.4,"",2021-07-16,MCF   210716C00004000,4,35,MCF   210716C00005000,5,8.00000000000001,MCF   210716C00006000,6,-10,MCF   210716C00007000,7,-22.8571428571429
MCFE,P,27.29,"",2021-06-18,MCF   210716C00007000,7,289.857142857143,MCFE  210618P00022500,22.5,21.2888888888889,"",195.2,-86.0194672131148,MCK   210618C00210000,210,-87.0047619047619
MCK,C,195.2,"",2021-06-18,MCFE  210618P00022500,22.5,767.555555555556,"",27.29,615.280322462441,MCK   210618C00210000,210,-7.04761904761905,"",18.77,939.957378795951
MCRB,C,18.77,"",2021-07-16,"",195.2,-90.3842213114754,MCK   210618C00210000,210,-91.0619047619048,MCRB  210716C00035000,35,-46.3714285714286,"",18.77,0
MCRB,C,18.77,"",2021-08-20,"",18.77,0,MCRB  210716C00035000,35,-46.3714285714286,MCRB  210820C00025000,25,-24.92,MDLZ  210618C00057500,57.5,-67.3565217391305
MDLZ,C,64.06,"",2021-06-18,MDLZ  210618C00060000,60,6.76666666666667,MDLZ  210618C00062500,62.5,2.496,MDLZ  210618C00065000,65,-1.44615384615384,MDLZ  210618C00067500,67.5,-5.09629629629629
MDLZ,P,64.06,"",2021-06-18,MDLZ  210618P00055000,55,16.4727272727273,MDLZ  210618P00057500,57.5,11.4086956521739,MDLZ  210618P00065000,65,-1.44615384615384,MDRX  210618C00017000,17,276.823529411765
MDRX,C,18.09,"",2021-06-18,MDLZ  210618P00065000,65,-72.1692307692308,MDRX  210618C00017000,17,6.41176470588235,"",123.91,-85.4006940521346,MDT   210618C00130000,130,-86.0846153846154
MDT,C,123.91,"",2021-06-18,MDRX  210618C00017000,17,628.882352941177,"",18.09,584.964068546158,MDT   210618C00130000,130,-4.68461538461538,MDT   210618C00135000,135,-8.21481481481481
MDT,P,123.91,"",2021-06-18,MDT   210618C00130000,130,-4.68461538461538,MDT   210618C00135000,135,-8.21481481481481,MDT   210618P00125000,125,-0.871999999999991,"",123.91,0
MDT,C,123.91,"",2021-08-20,"",123.91,0,MDT   210618P00125000,125,-0.871999999999991,MDT   210820C00135000,135,-8.21481481481481,"",2.95,4100.33898305085
MEIP,C,2.95,"",2021-06-18,"",123.91,-97.6192397708014,MDT   210820C00135000,135,-97.8148148148148,MEIP  210618C00005000,5,-41,"",13.82,-78.6541244573083
MERC,C,13.82,"",2021-06-18,"",2.95,368.474576271187,MEIP  210618C00005000,5,176.4,MERC  210618C00017500,17.5,-21.0285714285714,"",13.82,0
MERC,C,13.82,"",2021-08-20,"",13.82,0,MERC  210618C00017500,17.5,-21.0285714285714,MERC  210820C00017500,17.5,-21.0285714285714,"",9.54,44.8637316561845
MESA,C,9.54,"",2021-07-16,"",13.82,-30.9696092619392,MERC  210820C00017500,17.5,-45.4857142857143,MESA  210716C00012500,12.5,-23.68,"",7.19,32.6842837273992
MESO,P,7.19,"",2021-06-18,"",9.54,-24.6331236897275,MESA  210716C00012500,12.5,-42.48,MESO  210618P00007500,7.5,-4.13333333333334,"",7.19,0
MESO,C,7.19,"",2021-07-16,"",7.19,0,MESO  210618P00007500,7.5,-4.13333333333334,MESO  210716C00010000,10,-28.1,"",7.19,0
MESO,P,7.19,"",2021-07-16,"",7.19,0,MESO  210716C00010000,10,-28.1,MESO  210716P00007500,7.5,-4.13333333333334,MET   210618C00065000,65,-88.9384615384615
MET,C,66.53,"",2021-06-18,MESO  210716P00007500,7.5,787.066666666667,MET   210618C00065000,65,2.35384615384616,MET   210618C00070000,70,-4.95714285714286,MET   210618P00035000,35,90.0857142857143
MET,P,66.53,"",2021-06-18,MET   210618P00060000,60,10.8833333333333,MET   210618P00065000,65,2.35384615384616,MFA   210618C00003500,3.5,1800.85714285714,"",4.43,1401.80586907449
MFA,C,4.43,"",2021-06-18,"",66.53,-93.3413497670224,MFA   210618C00003500,3.5,26.5714285714286,MFA   210618C00004500,4.5,-1.55555555555554,MFA   210618C00005000,5,-11.4
MFA,P,4.43,"",2021-06-18,MFA   210618P00002500,2.5,77.2,MFA   210618P00003500,3.5,26.5714285714286,"",4.43,0,MFA   210716C00004500,4.5,-1.55555555555554
MFA,C,4.43,"",2021-07-16,MFA   210618P00003500,3.5,26.5714285714286,"",4.43,0,MFA   210716C00004500,4.5,-1.55555555555554,MFA   210716C00005000,5,-11.4
MFC,P,20.91,"",2021-06-18,MFA   210716C00005500,5.5,280.181818181818,MFC   210618P00018000,18,16.1666666666667,MGA   210618C00097500,97.5,-78.5538461538462,MGA   210618C00100000,100,-79.09
MGA,C,103.71,"",2021-06-18,MGA   210618C00097500,97.5,6.36923076923078,MGA   210618C00100000,100,3.71000000000001,MGI   210618C00008000,8,1196.375,MGI   210618C00009000,9,1052.33333333333
MGI,C,11.14,"",2021-06-18,MGI   210618C00008000,8,39.25,MGI   210618C00009000,9,23.7777777777778,MGI   210618P00009000,9,23.7777777777778,"",11.14,0
MGI,P,11.14,"",2021-06-18,"",11.14,0,MGI   210618P00009000,9,23.7777777777778,MGI   210820C00006000,6,85.6666666666667,MGI   210820C00010000,10,11.4
MGI,C,11.14,"",2021-08-20,MGI   210820C00006000,6,85.6666666666667,MGI   210820C00010000,10,11.4,MGI   210820C00013000,13,-14.3076923076923,MGI   210820P00010000,10,11.4
MGI,P,11.14,"",2021-08-20,MGI   210820C00013000,13,-14.3076923076923,MGI   210820P00010000,10,11.4,MGM   210618C00020000,20,-44.3,MGM   210618C00023000,23,-51.5652173913044
MGM,C,42.82,"",2021-06-18,MGM   210618C00041000,41,4.4390243902439,MGM   210618C00042000,42,1.95238095238095,MGM   210618C00043000,43,-0.41860465116279,MGM   210618C00044000,44,-2.68181818181818
MGM,P,42.82,"",2021-06-18,MGM   210618P00032000,32,33.8125,MGM   210618P00035000,35,22.3428571428571,MGM   210716C00040000,40,7.05,"",42.82,0
MGM,C,42.82,"",2021-07-16,"",42.82,0,MGM   210716C00040000,40,7.05,MGM   210820P00032000,32,33.8125,"",42.82,0
MGM,P,42.82,"",2021-08-20,"",42.82,0,MGM   210820P00032000,32,33.8125,MGNI  210618C00015000,15,185.466666666667,MGNI  210618C00017500,17.5,144.685714285714
MGNI,C,28.82,"",2021-06-18,MGNI  210618C00022500,22.5,28.0888888888889,MGNI  210618C00025000,25,15.28,MGNI  210618C00030000,30,-3.93333333333333,MGNI  210618C00035000,35,-17.6571428571429
MGNI,P,28.82,"",2021-06-18,MGNI  210618P00020000,20,44.1,MGNI  210618P00025000,25,15.28,MGNI  210618P00030000,30,-3.93333333333333,MGNI  210618P00045000,45,-35.9555555555556
MGNX,C,27.1,"",2021-06-18,MGNI  210618P00030000,30,-9.66666666666666,MGNI  210618P00045000,45,-39.7777777777778,MGNX  210618C00035000,35,-22.5714285714286,"",27.1,0
MGNX,P,27.1,"",2021-06-18,"",27.1,0,MGNX  210618C00035000,35,-22.5714285714286,MGNX  210618P00030000,30,-9.66666666666666,MHLD  210820C00002500,2.5,984
MHLD,C,3.5,"",2021-08-20,MGNX  210618P00030000,30,-88.3333333333333,MHLD  210820C00002500,2.5,40,MHLD  210820C00005000,5,-30,"",35.02,-90.005711022273
MIC,C,35.02,"",2021-06-18,"",3.5,900.571428571429,MHLD  210820C00005000,5,600.4,MIC   210618C00037500,37.5,-6.61333333333333,"",35.02,0
MIC,C,35.02,"",2021-07-16,"",35.02,0,MIC   210618C00037500,37.5,-6.61333333333333,MIC   210716C00037500,37.5,-6.61333333333333,MITT  210618C00004000,4,775.5
MITT,C,4.2,"",2021-06-18,MIC   210716C00037500,37.5,-88.8,MITT  210618C00004000,4,5,MITT  210618P00002000,2,110,"",4.2,0
MITT,P,4.2,"",2021-06-18,"",4.2,0,MITT  210618P00002000,2,110,"",4.2,0,MITT  210820C00005000,5,-16
MITT,C,4.2,"",2021-08-20,MITT  210618P00002000,2,110,"",4.2,0,MITT  210820C00005000,5,-16,"",17.11,-75.4529514903565
MLCO,C,17.11,"",2021-06-18,"",4.2,307.380952380953,MITT  210820C00005000,5,242.2,MLCO  210618C00018000,18,-4.94444444444443,MLCO  210618C00019000,19,-9.94736842105262
MLCO,C,17.11,"",2021-07-16,MLCO  210618C00019000,19,-9.94736842105262,MLCO  210618C00020000,20,-14.45,MLCO  210716C00018000,18,-4.94444444444443,MLCO  210716C00019000,19,-9.94736842105262
MLCO,P,17.11,"",2021-07-16,MLCO  210716C00020000,20,-14.45,MLCO  210716P00017000,17,0.647058823529429,"",2.82,506.737588652482,MMLP  210716C00005000,5,242.2
MMLP,C,2.82,"",2021-07-16,MLCO  210716P00017000,17,-83.4117647058824,"",17.11,-83.5184102863823,MMLP  210716C00005000,5,-43.6,"",205.92,-98.6305361305362
MMM,C,205.92,"",2021-06-18,"",2.82,7202.12765957447,MMLP  210716C00005000,5,4018.4,MMM   210618C00210000,210,-1.94285714285714,MMM   210716C00190000,190,8.37894736842106
MMM,C,205.92,"",2021-07-16,MMM   210716C00190000,190,8.37894736842106,MMM   210716C00200000,200,2.96000000000001,MMM   210716C00210000,210,-1.94285714285714,MMM   210716C00220000,220,-6.39999999999999
MMP,C,52.09,"",2021-06-18,MMM   210716C00220000,220,-76.3227272727273,MMP   210618C00047500,47.5,9.66315789473685,MMP   210716C00050000,50,4.18000000000001,"",52.09,0
MMP,C,52.09,"",2021-07-16,"",52.09,0,MMP   210716C00050000,50,4.18000000000001,"",3.62,1338.95027624309,MNKD  210618P00004500,4.5,1057.55555555556
MNKD,P,3.62,"",2021-06-18,MMP   210716C00050000,50,-92.76,"",52.09,-93.0504895373392,MNKD  210618P00004500,4.5,-19.5555555555556,"",3.62,0
MNKD,C,3.62,"",2021-08-20,"",3.62,0,MNKD  210618P00004500,4.5,-19.5555555555556,MNKD  210820C00006000,6,-39.6666666666667,MNKD  210820C00010000,10,-63.8
MNKD,P,3.62,"",2021-08-20,MNKD  210820C00006000,6,-39.6666666666667,MNKD  210820C00010000,10,-63.8,MNKD  210820P00004500,4.5,-19.5555555555556,MNST  210618C00095000,95,-96.1894736842105
MNST,C,95.38,"",2021-06-18,MNKD  210820P00004500,4.5,2019.55555555556,MNST  210618C00095000,95,0.399999999999995,MNST  210618C00100000,100,-4.62000000000001,MNST  210618C00110000,110,-13.2909090909091
MNST,P,95.38,"",2021-06-18,MNST  210618P00080000,80,19.225,MNST  210618P00085000,85,12.2117647058823,MO    210618C00045000,45,111.955555555556,MO    210618C00047500,47.5,100.8
MO,C,49.84,"",2021-06-18,MO    210618C00045000,45,10.7555555555555,MO    210618C00047500,47.5,4.92631578947368,MO    210618C00050000,50,-0.320000000000007,MO    210618C00052500,52.5,-5.06666666666667
MO,P,49.84,"",2021-06-18,MO    210618P00045000,45,10.7555555555555,MO    210618P00047500,47.5,4.92631578947368,MO    210618P00050000,50,-0.320000000000007,MO    210618P00060000,60,-16.9333333333333
MO,C,49.84,"",2021-07-16,MO    210618P00050000,50,-0.320000000000007,MO    210618P00060000,60,-16.9333333333333,MO    210716C00050000,50,-0.320000000000007,MO    210716C00052500,52.5,-5.06666666666667
MO,P,49.84,"",2021-07-16,MO    210716C00052500,52.5,-5.06666666666667,MO    210716P00047500,47.5,4.92631578947368,MO    210716P00052500,52.5,-5.06666666666667,"",13.91,258.303378864126
MOMO,C,13.91,"",2021-07-16,"",49.84,-72.0906902086677,MO    210716P00052500,52.5,-73.5047619047619,MOMO  210716C00017380,17.38,-19.9654775604143,MOMO  210716C00018380,18.38,-24.3199129488575
MOMO,P,13.91,"",2021-07-16,MOMO  210716C00019380,19.38,-28.2249742002064,MOMO  210716C00024380,24.38,-42.9450369155045,MOMO  210716P00014380,14.38,-3.26842837273992,MOS   210618C00032000,32,-56.53125
MOS,C,36.14,"",2021-06-18,MOS   210618C00035000,35,3.25714285714286,MOS   210618C00036000,36,0.388888888888891,MOS   210618C00037000,37,-2.32432432432432,MOS   210618C00038000,38,-4.89473684210526
MOS,P,36.14,"",2021-06-18,MOS   210618P00033000,33,9.51515151515152,MOS   210618P00035000,35,3.25714285714286,"",36.14,0,MOS   210716C00040000,40,-9.65
MOS,C,36.14,"",2021-07-16,MOS   210618P00035000,35,3.25714285714286,"",36.14,0,MOS   210716C00040000,40,-9.65,MOS   210716C00045000,45,-19.6888888888889
MOXC,P,13.32,"",2021-06-18,MOS   210716C00045000,45,-70.4,MOXC  210618P00010000,10,33.2,MP    210618C00022500,22.5,-40.8,MP    210618C00030000,30,-55.6
MP,C,31.55,"",2021-06-18,MP    210618C00022500,22.5,40.2222222222222,MP    210618C00030000,30,5.16666666666667,MP    210618C00035000,35,-9.85714285714285,MP    210618C00040000,40,-21.125
MP,P,31.55,"",2021-06-18,MP    210618P00025000,25,26.2,MP    210618P00030000,30,5.16666666666667,MP    210618P00035000,35,-9.85714285714285,MP    210716P00025000,25,26.2
MP,P,31.55,"",2021-07-16,MP    210716P00025000,25,26.2,MP    210716P00030000,30,5.16666666666667,MPC   210618C00055000,55,-42.6363636363636,MPC   210618C00057500,57.5,-45.1304347826087
MPC,C,63.79,"",2021-06-18,MPC   210618C00060000,60,6.31666666666668,MPC   210618C00062500,62.5,2.06400000000001,MPC   210618C00065000,65,-1.86153846153845,MPC   210618P00055000,55,15.9818181818182
MPC,P,63.79,"",2021-06-18,MPC   210618P00057500,57.5,10.9391304347826,MPC   210618P00060000,60,6.31666666666668,MPC   210716C00052500,52.5,21.5047619047619,MPC   210716C00055000,55,15.9818181818182
MPC,C,63.79,"",2021-07-16,MPC   210716C00057500,57.5,10.9391304347826,MPC   210716C00060000,60,6.31666666666668,MPC   210716C00065000,65,-1.86153846153845,MPC   210716C00070000,70,-8.87142857142856
MPC,P,63.79,"",2021-07-16,MPC   210716P00055000,55,15.9818181818182,MPC   210716P00057500,57.5,10.9391304347826,MPC   210716P00075000,75,-14.9466666666667,MPLN  210716C00007500,7.5,750.533333333334
MPLN,C,8.29,"",2021-07-16,MPC   210716P00075000,75,-88.9466666666667,MPLN  210716C00007500,7.5,10.5333333333333,MPLN  210716C00010000,10,-17.1,MPLN  210716P00005000,5,65.8
MPLN,P,8.29,"",2021-07-16,MPLN  210716P00005000,5,65.8,MPLN  210716P00007500,7.5,10.5333333333333,MPLX  210618C00029000,29,-71.4137931034483,"",29.16,-71.5706447187929
MPLX,C,29.16,"",2021-06-18,"",8.29,251.749095295537,MPLX  210618C00029000,29,0.551724137931035,MPLX  210618C00030000,30,-2.8,MPLX  210618C00031000,31,-5.93548387096774
MPW,P,21.14,"",2021-06-18,MPLX  210618C00031000,31,-31.8064516129032,MPW   210618P00021000,21,0.666666666666669,"",21.14,0,MPW   210716C00022000,22,-3.90909090909091
MPW,C,21.14,"",2021-07-16,MPW   210618P00021000,21,0.666666666666669,"",21.14,0,MPW   210716C00022000,22,-3.90909090909091,"",74.15,-71.490222521915
MRK,C,74.15,"",2021-06-18,"",21.14,250.756859035005,MPW   210716C00022000,22,237.045454545455,MRK1  210618C00075000,75,-1.13333333333334,MRK1  210618C00077500,77.5,-4.3225806451613
MRK,P,74.15,"",2021-06-18,MRK1  210618P00070000,70,5.92857142857142,MRK1  210618P00072500,72.5,2.27586206896551,MRK1  210618P00075000,75,-1.13333333333334,MRK1  210618P00077500,77.5,-4.3225806451613
MRK,C,74.15,"",2021-07-16,MRK1  210618P00075000,75,-1.13333333333334,MRK1  210618P00077500,77.5,-4.3225806451613,MRK1  210716C00077500,77.5,-4.3225806451613,MRK1  210716C00080000,80,-7.31250000000001
MRK,P,74.15,"",2021-07-16,MRK1  210716P00070000,70,5.92857142857142,MRK1  210716P00072500,72.5,2.27586206896551,MRK1  210716P00075000,75,-1.13333333333334,MRK1  210716P00080000,80,-7.31250000000001
MRKR,C,3.02,"",2021-08-20,MRK1  210716P00075000,75,-95.9733333333334,MRK1  210716P00080000,80,-96.225,MRKR  210820C00005000,5,-39.6,MRKR  210820C00007500,7.5,-59.7333333333333
MRNA,C,206.75,"",2021-06-18,MRNA  210618C00190000,190,8.81578947368421,MRNA  210618C00200000,200,3.375,MRNA  210618C00210000,210,-1.54761904761905,MRNA  210618P00120000,120,72.2916666666667
MRNA,P,206.75,"",2021-06-18,MRNA  210618P00140000,140,47.6785714285714,MRNA  210618P00150000,150,37.8333333333333,MRNA  210716C00155000,155,33.3870967741935,MRNA  210716C00160000,160,29.21875
MRNA,C,206.75,"",2021-07-16,MRNA  210716C00190000,190,8.81578947368421,MRNA  210716C00200000,200,3.375,MRNA  210716C00210000,210,-1.54761904761905,MRNA  210716C00220000,220,-6.02272727272727
MRNA,P,206.75,"",2021-07-16,MRNA  210716P00160000,160,29.21875,MRNA  210716P00175000,175,18.1428571428571,MRO   210618C00010000,10,1967.5,MRO   210618C00011000,11,1779.54545454545
MRO,C,13.83,"",2021-06-18,MRO   210618C00012000,12,15.25,MRO   210618C00013000,13,6.38461538461539,MRO   210618C00014000,14,-1.21428571428571,MRO   210618C00015000,15,-7.8
MRO,P,13.83,"",2021-06-18,MRO   210618P00011000,11,25.7272727272727,MRO   210618P00012000,12,15.25,MRO   210716C00010000,10,38.3,MRO   210716C00011000,11,25.7272727272727
MRO,C,13.83,"",2021-07-16,MRO   210716C00012000,12,15.25,MRO   210716C00013000,13,6.38461538461539,MRO   210716C00014000,14,-1.21428571428571,MRO   210716C00015000,15,-7.8
MRO,P,13.83,"",2021-07-16,MRO   210716C00017000,17,-18.6470588235294,MRO   210716P00013000,13,6.38461538461539,MRO   210716P00015000,15,-7.8,"",158.45,-91.2716945408646
MRTX,C,158.45,"",2021-06-18,"",13.83,1045.69775849602,MRO   210716P00015000,15,956.333333333333,MRTX  210618C00220000,220,-27.9772727272727,MRVL  210618C00045000,45,252.111111111111
MRVL,C,48.73,"",2021-06-18,MRVL  210618C00046000,46,5.93478260869566,MRVL  210618C00048000,48,1.52083333333334,MRVL  210618C00049000,49,-0.551020408163257,MRVL  210618C00050000,50,-2.53999999999999
MRVL,P,48.73,"",2021-06-18,MRVL  210618P00045000,45,8.2888888888889,MRVL  210618P00047000,47,3.6808510638298,MRVL  210618P00050000,50,-2.53999999999999,"",48.73,0
MRVL,C,48.73,"",2021-08-20,"",48.73,0,MRVL  210618P00050000,50,-2.53999999999999,MRVL  210820C00050000,50,-2.53999999999999,MRVL  210820C00052500,52.5,-7.18095238095237
